timestamp,open,high,low,close,volume,time
1760461680000,203.0,203.28,202.85,203.18,721.70083913,2025-10-14 17:08:00+00:00
1760461740000,203.15,203.85,203.04,203.51,1900.41619961,2025-10-14 17:09:00+00:00
1760461800000,203.5,204.08,203.44,203.8,989.53256527,2025-10-14 17:10:00+00:00
1760461860000,203.78,204.14,203.71,203.95,2077.00223769,2025-10-14 17:11:00+00:00
1760461920000,203.95,204.81,203.95,204.31,1792.93264453,2025-10-14 17:12:00+00:00
1760461980000,204.29,204.64,204.27,204.42,1736.6588651,2025-10-14 17:13:00+00:00
1760462040000,204.41,204.5,203.8,203.85,715.37998623,2025-10-14 17:14:00+00:00
1760462100000,203.88,204.06,202.59,203.72,4382.8747031,2025-10-14 17:15:00+00:00
1760462160000,203.72,204.1,203.58,204.05,1523.85041452,2025-10-14 17:16:00+00:00
1760462220000,204.07,204.12,203.39,203.75,1399.44202261,2025-10-14 17:17:00+00:00
1760462280000,203.76,204.23,203.74,203.8,1123.55931101,2025-10-14 17:18:00+00:00
1760462340000,203.8,203.88,203.18,203.37,1885.67738464,2025-10-14 17:19:00+00:00
1760462400000,203.4,203.68,203.2,203.32,954.87435164,2025-10-14 17:20:00+00:00
1760462460000,203.34,203.85,203.08,203.76,798.00005402,2025-10-14 17:21:00+00:00
1760462520000,203.71,203.71,203.41,203.42,983.92347979,2025-10-14 17:22:00+00:00
1760462580000,203.42,203.69,203.26,203.51,819.81390748,2025-10-14 17:23:00+00:00
1760462640000,203.51,203.54,203.29,203.42,192.24512688,2025-10-14 17:24:00+00:00
1760462700000,203.43,203.9,203.41,203.88,1077.07762063,2025-10-14 17:25:00+00:00
1760462760000,203.82,203.87,202.91,202.99,695.55252931,2025-10-14 17:26:00+00:00
1760462820000,202.96,203.27,202.9,203.16,1121.48979629,2025-10-14 17:27:00+00:00
1760462880000,203.12,203.5,202.92,203.0,1143.88044281,2025-10-14 17:28:00+00:00
1760462940000,202.97,203.08,202.78,203.08,906.7451933,2025-10-14 17:29:00+00:00
1760463000000,203.05,203.26,202.91,203.16,1919.98467214,2025-10-14 17:30:00+00:00
1760463060000,203.19,203.78,203.16,203.51,2202.67755479,2025-10-14 17:31:00+00:00
1760463120000,203.5,203.51,202.66,202.89,3680.69521562,2025-10-14 17:32:00+00:00
1760463180000,202.82,202.85,202.07,202.39,2665.17232527,2025-10-14 17:33:00+00:00
1760463240000,202.39,202.39,201.41,202.01,2704.67267598,2025-10-14 17:34:00+00:00
1760463300000,202.04,202.04,201.43,201.67,1167.82230326,2025-10-14 17:35:00+00:00
1760463360000,201.65,202.13,201.45,201.98,1042.74501425,2025-10-14 17:36:00+00:00
1760463420000,201.94,202.37,201.49,201.75,4725.97460639,2025-10-14 17:37:00+00:00
1760463480000,201.76,201.82,201.24,201.42,1719.39085451,2025-10-14 17:38:00+00:00
1760463540000,201.42,201.96,201.27,201.76,440.09031174,2025-10-14 17:39:00+00:00
1760463600000,201.76,202.27,201.6,201.99,5947.24304896,2025-10-14 17:40:00+00:00
1760463660000,201.99,202.19,201.35,201.47,1443.57717607,2025-10-14 17:41:00+00:00
1760463720000,201.45,201.77,201.45,201.49,759.03970616,2025-10-14 17:42:00+00:00
1760463780000,201.51,202.3,201.49,202.05,670.39592905,2025-10-14 17:43:00+00:00
1760463840000,202.05,202.41,201.92,202.32,372.79912517,2025-10-14 17:44:00+00:00
1760463900000,202.38,202.7,202.03,202.04,899.82352199,2025-10-14 17:45:00+00:00
1760463960000,202.04,202.29,201.97,202.07,811.40445776,2025-10-14 17:46:00+00:00
1760464020000,202.06,202.28,201.72,202.28,1467.17540261,2025-10-14 17:47:00+00:00
1760464080000,202.28,202.3,202.07,202.21,712.19689693,2025-10-14 17:48:00+00:00
1760464140000,202.21,202.47,202.18,202.32,820.78558458,2025-10-14 17:49:00+00:00
1760464200000,202.32,202.93,202.29,202.67,2657.48566375,2025-10-14 17:50:00+00:00
1760464260000,202.7,202.75,202.39,202.42,640.02098561,2025-10-14 17:51:00+00:00
1760464320000,202.38,202.65,202.22,202.35,678.75588286,2025-10-14 17:52:00+00:00
1760464380000,202.37,202.51,202.05,202.23,1096.97857727,2025-10-14 17:53:00+00:00
1760464440000,202.17,202.47,202.17,202.4,253.72799594,2025-10-14 17:54:00+00:00
1760464500000,202.39,202.5,201.93,201.93,1225.19856035,2025-10-14 17:55:00+00:00
1760464560000,201.94,201.98,201.72,201.79,526.21643254,2025-10-14 17:56:00+00:00
1760464620000,201.79,202.15,201.79,202.05,854.40350277,2025-10-14 17:57:00+00:00
1760464680000,202.04,202.07,201.63,201.71,1043.06861075,2025-10-14 17:58:00+00:00
1760464740000,201.7,201.96,201.68,201.88,1291.77020491,2025-10-14 17:59:00+00:00
1760464800000,201.88,202.19,201.72,201.97,2150.6598618,2025-10-14 18:00:00+00:00
1760464860000,201.98,202.34,201.73,202.24,3602.67450532,2025-10-14 18:01:00+00:00
1760464920000,202.24,202.24,201.79,201.85,3218.29522589,2025-10-14 18:02:00+00:00
1760464980000,201.86,201.95,201.47,201.57,4062.89217816,2025-10-14 18:03:00+00:00
1760465040000,201.57,202.07,201.57,202.04,2883.72728181,2025-10-14 18:04:00+00:00
1760465100000,202.04,202.35,201.72,202.26,3700.92200207,2025-10-14 18:05:00+00:00
1760465160000,202.28,202.92,202.28,202.88,3821.84094655,2025-10-14 18:06:00+00:00
1760465220000,202.9,203.23,202.9,203.07,2144.17984384,2025-10-14 18:07:00+00:00
1760465280000,203.11,203.25,202.65,202.9,1792.74466913,2025-10-14 18:08:00+00:00
1760465340000,202.89,203.22,202.87,203.02,2156.40486854,2025-10-14 18:09:00+00:00
1760465400000,203.03,203.38,202.91,202.97,1244.69254746,2025-10-14 18:10:00+00:00
1760465460000,202.97,203.48,202.97,203.48,405.97827298,2025-10-14 18:11:00+00:00
1760465520000,203.48,203.74,203.39,203.74,1057.81250061,2025-10-14 18:12:00+00:00
1760465580000,203.73,204.04,203.56,203.84,1116.85608517,2025-10-14 18:13:00+00:00
1760465640000,203.85,203.99,203.71,203.75,2937.2995962,2025-10-14 18:14:00+00:00
1760465700000,203.76,204.34,203.76,204.1,1919.83455967,2025-10-14 18:15:00+00:00
1760465760000,204.2,204.33,203.71,203.86,1295.69898048,2025-10-14 18:16:00+00:00
1760465820000,203.85,204.08,203.57,203.75,1409.40952238,2025-10-14 18:17:00+00:00
1760465880000,203.73,203.99,203.46,203.46,1138.09908739,2025-10-14 18:18:00+00:00
1760465940000,203.48,203.7,203.36,203.41,600.44509391,2025-10-14 18:19:00+00:00
1760466000000,203.42,203.79,203.28,203.67,1381.69180693,2025-10-14 18:20:00+00:00
1760466060000,203.7,203.74,203.27,203.42,409.08428646,2025-10-14 18:21:00+00:00
1760466120000,203.44,203.8,203.38,203.63,409.68177939,2025-10-14 18:22:00+00:00
1760466180000,203.62,204.24,203.62,204.1,740.33369762,2025-10-14 18:23:00+00:00
1760466240000,204.09,204.23,203.96,204.17,552.19951472,2025-10-14 18:24:00+00:00
1760466300000,204.18,204.21,203.35,203.39,568.40445925,2025-10-14 18:25:00+00:00
1760466360000,203.43,203.59,203.04,203.09,1109.56203329,2025-10-14 18:26:00+00:00
1760466420000,203.12,203.41,203.12,203.25,506.06102796,2025-10-14 18:27:00+00:00
1760466480000,203.26,203.42,203.15,203.36,701.33472003,2025-10-14 18:28:00+00:00
1760466540000,203.34,203.72,203.34,203.5,283.83489458,2025-10-14 18:29:00+00:00
1760466600000,203.5,203.96,203.5,203.82,460.1564756,2025-10-14 18:30:00+00:00
1760466660000,203.83,204.0,203.7,203.97,1566.32016325,2025-10-14 18:31:00+00:00
1760466720000,203.94,204.3,203.7,204.14,867.21574711,2025-10-14 18:32:00+00:00
1760466780000,204.12,204.32,204.0,204.19,1548.28185599,2025-10-14 18:33:00+00:00
1760466840000,204.18,204.31,203.82,203.94,835.86054414,2025-10-14 18:34:00+00:00
1760466900000,203.94,204.02,203.79,203.79,415.19478037,2025-10-14 18:35:00+00:00
1760466960000,203.79,203.79,203.18,203.18,2209.7230631,2025-10-14 18:36:00+00:00
1760467020000,203.18,203.36,202.97,203.19,885.78931204,2025-10-14 18:37:00+00:00
1760467080000,203.19,203.42,202.82,203.19,1096.33088987,2025-10-14 18:38:00+00:00
1760467140000,203.21,203.29,202.36,202.43,940.79466176,2025-10-14 18:39:00+00:00
1760467200000,202.42,202.69,202.25,202.25,551.92649095,2025-10-14 18:40:00+00:00
1760467260000,202.25,202.44,202.05,202.23,647.88228409,2025-10-14 18:41:00+00:00
1760467320000,202.23,202.31,201.88,202.14,954.14750578,2025-10-14 18:42:00+00:00
1760467380000,202.16,202.28,202.14,202.28,944.51688342,2025-10-14 18:43:00+00:00
1760467440000,202.28,202.45,202.14,202.26,397.81743337,2025-10-14 18:44:00+00:00
1760467500000,202.3,202.36,202.11,202.18,437.15181339,2025-10-14 18:45:00+00:00
1760467560000,202.19,202.29,201.94,202.28,4228.58750636,2025-10-14 18:46:00+00:00
1760467620000,202.29,202.82,202.24,202.67,465.10802561,2025-10-14 18:47:00+00:00
1760467680000,202.66,202.94,202.49,202.92,427.72052683,2025-10-14 18:48:00+00:00
1760467740000,202.9,202.93,202.69,202.87,1062.03426696,2025-10-14 18:49:00+00:00
1760467800000,202.85,203.19,202.5,202.53,1082.32977069,2025-10-14 18:50:00+00:00
1760467860000,202.53,202.6,202.26,202.35,526.43813329,2025-10-14 18:51:00+00:00
1760467920000,202.35,202.44,201.95,201.95,289.10097551,2025-10-14 18:52:00+00:00
1760467980000,201.95,201.97,201.6,201.73,1188.63282491,2025-10-14 18:53:00+00:00
1760468040000,201.73,201.95,201.66,201.89,512.20900585,2025-10-14 18:54:00+00:00
1760468100000,201.89,201.97,201.7,201.74,839.15539187,2025-10-14 18:55:00+00:00
1760468160000,201.73,201.74,201.23,201.46,742.55283106,2025-10-14 18:56:00+00:00
1760468220000,201.46,201.53,200.64,200.75,1556.70180701,2025-10-14 18:57:00+00:00
1760468280000,200.75,201.37,200.71,201.33,782.3128069,2025-10-14 18:58:00+00:00
1760468340000,201.32,201.73,201.23,201.61,780.64776908,2025-10-14 18:59:00+00:00
1760468400000,201.63,201.92,201.54,201.82,1028.86804299,2025-10-14 19:00:00+00:00
1760468460000,201.83,202.06,201.52,201.76,3746.66596887,2025-10-14 19:01:00+00:00
1760468520000,201.75,202.1,201.69,201.92,4102.12030573,2025-10-14 19:02:00+00:00
1760468580000,201.93,202.09,201.78,201.83,3601.31295872,2025-10-14 19:03:00+00:00
1760468640000,201.8,202.64,201.79,202.11,6614.40474713,2025-10-14 19:04:00+00:00
1760468700000,202.11,202.64,202.11,202.41,3922.60756275,2025-10-14 19:05:00+00:00
1760468760000,202.41,202.95,202.41,202.55,3376.38009696,2025-10-14 19:06:00+00:00
1760468820000,202.56,202.98,202.56,202.7,2763.99299217,2025-10-14 19:07:00+00:00
1760468880000,202.73,202.77,202.29,202.4,2852.57923757,2025-10-14 19:08:00+00:00
1760468940000,202.41,202.86,202.41,202.53,3483.12400385,2025-10-14 19:09:00+00:00
1760469000000,202.54,202.92,202.54,202.89,1508.46209601,2025-10-14 19:10:00+00:00
1760469060000,202.9,202.97,202.68,202.97,988.55592534,2025-10-14 19:11:00+00:00
1760469120000,202.94,203.06,202.8,202.82,1008.54139105,2025-10-14 19:12:00+00:00
1760469180000,202.81,202.88,202.63,202.73,456.17549712,2025-10-14 19:13:00+00:00
1760469240000,202.72,203.13,202.72,203.12,378.76785072,2025-10-14 19:14:00+00:00
1760469300000,203.07,203.32,202.99,203.23,1992.32964995,2025-10-14 19:15:00+00:00
1760469360000,203.24,203.62,203.24,203.37,1135.38289177,2025-10-14 19:16:00+00:00
1760469420000,203.34,203.37,202.97,203.37,608.461364,2025-10-14 19:17:00+00:00
1760469480000,203.32,203.48,203.07,203.17,469.20569814,2025-10-14 19:18:00+00:00
1760469540000,203.17,203.26,202.91,203.17,512.78775259,2025-10-14 19:19:00+00:00
1760469600000,203.19,203.48,203.16,203.35,582.76401647,2025-10-14 19:20:00+00:00
1760469660000,203.36,203.7,203.34,203.5,721.19522897,2025-10-14 19:21:00+00:00
1760469720000,203.5,203.73,203.5,203.58,289.21432606,2025-10-14 19:22:00+00:00
1760469780000,203.57,203.84,203.56,203.61,489.85364351,2025-10-14 19:23:00+00:00
1760469840000,203.61,203.77,203.53,203.67,1330.51735405,2025-10-14 19:24:00+00:00
1760469900000,203.66,203.91,203.59,203.71,647.73413807,2025-10-14 19:25:00+00:00
1760469960000,203.72,203.81,203.35,203.55,748.48990326,2025-10-14 19:26:00+00:00
1760470020000,203.55,203.73,203.07,203.31,571.53306728,2025-10-14 19:27:00+00:00
1760470080000,203.31,203.4,203.07,203.15,388.6909556,2025-10-14 19:28:00+00:00
1760470140000,203.14,203.4,203.14,203.25,535.4719671,2025-10-14 19:29:00+00:00
1760470200000,203.28,203.4,203.0,203.12,931.18740544,2025-10-14 19:30:00+00:00
1760470260000,203.11,203.36,203.09,203.13,1248.57478993,2025-10-14 19:31:00+00:00
1760470320000,203.13,203.4,203.03,203.35,724.55956044,2025-10-14 19:32:00+00:00
1760470380000,203.35,203.4,203.01,203.3,641.38569197,2025-10-14 19:33:00+00:00
1760470440000,203.3,203.34,202.99,203.04,636.30260346,2025-10-14 19:34:00+00:00
1760470500000,203.03,203.05,202.57,202.92,1180.88279197,2025-10-14 19:35:00+00:00
1760470560000,202.86,202.86,202.52,202.67,1305.80577556,2025-10-14 19:36:00+00:00
1760470620000,202.67,202.67,200.32,200.57,8849.00127138,2025-10-14 19:37:00+00:00
1760470680000,200.59,200.8,199.29,200.51,9960.49910653,2025-10-14 19:38:00+00:00
1760470740000,200.48,200.64,199.25,200.23,6700.99178911,2025-10-14 19:39:00+00:00
1760470800000,200.23,200.33,199.53,199.83,4274.40161221,2025-10-14 19:40:00+00:00
1760470860000,199.84,200.4,199.4,199.7,4047.89736282,2025-10-14 19:41:00+00:00
1760470920000,199.7,200.08,199.46,199.79,2414.8297425,2025-10-14 19:42:00+00:00
1760470980000,199.83,199.91,198.98,199.41,6224.78146092,2025-10-14 19:43:00+00:00
1760471040000,199.45,199.5,197.19,198.02,7536.74929391,2025-10-14 19:44:00+00:00
1760471100000,198.09,198.55,197.72,198.49,3010.67927857,2025-10-14 19:45:00+00:00
1760471160000,198.52,199.92,198.37,199.46,3740.3779341,2025-10-14 19:46:00+00:00
1760471220000,199.5,199.54,198.98,199.07,1475.76809934,2025-10-14 19:47:00+00:00
1760471280000,199.13,199.26,198.84,199.08,1296.0351509,2025-10-14 19:48:00+00:00
1760471340000,199.05,199.56,198.95,199.28,840.44243682,2025-10-14 19:49:00+00:00
1760471400000,199.29,199.78,199.2,199.36,2991.28998513,2025-10-14 19:50:00+00:00
1760471460000,199.35,200.11,199.17,200.11,3535.6291164,2025-10-14 19:51:00+00:00
1760471520000,200.13,200.18,199.71,199.99,3000.69226805,2025-10-14 19:52:00+00:00
1760471580000,199.99,200.18,199.48,199.65,2284.18665512,2025-10-14 19:53:00+00:00
1760471640000,199.65,200.32,199.59,199.81,3520.95078218,2025-10-14 19:54:00+00:00
1760471700000,199.82,199.88,199.25,199.35,2912.94458282,2025-10-14 19:55:00+00:00
1760471760000,199.35,199.43,198.7,198.9,4213.36424876,2025-10-14 19:56:00+00:00
1760471820000,198.89,199.12,198.8,198.91,2692.87626203,2025-10-14 19:57:00+00:00
1760471880000,198.91,199.0,198.65,198.94,3174.79242153,2025-10-14 19:58:00+00:00
1760471940000,198.95,199.14,198.47,198.55,7053.37882536,2025-10-14 19:59:00+00:00
1760472000000,198.55,199.65,198.54,199.6,1415.43672629,2025-10-14 20:00:00+00:00
1760472060000,199.58,199.73,199.33,199.69,1103.0300688,2025-10-14 20:01:00+00:00
1760472120000,199.67,199.72,199.2,199.44,500.09453935,2025-10-14 20:02:00+00:00
1760472180000,199.44,199.98,199.44,199.9,1107.60440973,2025-10-14 20:03:00+00:00
1760472240000,199.86,200.01,199.4,199.52,4123.98053089,2025-10-14 20:04:00+00:00
1760472300000,199.55,199.62,199.09,199.56,1619.53728584,2025-10-14 20:05:00+00:00
1760472360000,199.56,199.66,199.25,199.36,1310.84829184,2025-10-14 20:06:00+00:00
1760472420000,199.35,199.64,199.16,199.59,2616.52249891,2025-10-14 20:07:00+00:00
1760472480000,199.56,199.68,199.11,199.45,2040.48777562,2025-10-14 20:08:00+00:00
1760472540000,199.43,199.49,198.93,199.01,1453.25074199,2025-10-14 20:09:00+00:00
1760472600000,199.02,199.11,198.55,198.9,2119.94987692,2025-10-14 20:10:00+00:00
1760472660000,198.9,198.9,198.25,198.6,3460.07201037,2025-10-14 20:11:00+00:00
1760472720000,198.6,199.04,198.55,198.93,1741.61587083,2025-10-14 20:12:00+00:00
1760472780000,198.92,199.01,198.63,198.7,1793.29413071,2025-10-14 20:13:00+00:00
1760472840000,198.71,199.22,198.67,199.04,1980.22639941,2025-10-14 20:14:00+00:00
1760472900000,199.04,199.23,198.96,199.21,223.43196423,2025-10-14 20:15:00+00:00
1760472960000,199.19,199.4,199.14,199.4,386.12575451,2025-10-14 20:16:00+00:00
1760473020000,199.39,199.74,199.26,199.74,1260.48896799,2025-10-14 20:17:00+00:00
1760473080000,199.75,199.98,199.64,199.92,435.10984937,2025-10-14 20:18:00+00:00
1760473140000,199.94,200.0,199.84,200.0,794.74698102,2025-10-14 20:19:00+00:00
1760473200000,200.0,200.23,199.95,200.07,1652.46276446,2025-10-14 20:20:00+00:00
1760473260000,200.06,200.14,199.67,199.79,525.6922428,2025-10-14 20:21:00+00:00
1760473320000,199.8,200.17,199.71,199.71,1427.62466266,2025-10-14 20:22:00+00:00
1760473380000,199.71,199.95,199.66,199.89,263.67736148,2025-10-14 20:23:00+00:00
1760473440000,199.91,200.16,199.66,199.96,1365.30454064,2025-10-14 20:24:00+00:00
1760473500000,199.96,200.18,199.95,200.04,868.81948077,2025-10-14 20:25:00+00:00
1760473560000,200.04,200.11,199.63,199.7,312.54977764,2025-10-14 20:26:00+00:00
1760473620000,199.71,199.89,199.66,199.84,808.86733318,2025-10-14 20:27:00+00:00
1760473680000,199.84,199.91,199.76,199.9,589.84137499,2025-10-14 20:28:00+00:00
1760473740000,199.9,199.94,199.76,199.91,369.74973121,2025-10-14 20:29:00+00:00
1760473800000,199.86,199.86,199.56,199.61,597.09224839,2025-10-14 20:30:00+00:00
1760473860000,199.58,199.66,199.38,199.42,918.76527617,2025-10-14 20:31:00+00:00
1760473920000,199.42,199.83,199.42,199.72,763.19684118,2025-10-14 20:32:00+00:00
1760473980000,199.76,199.78,199.54,199.65,870.26543626,2025-10-14 20:33:00+00:00
1760474040000,199.64,200.01,199.62,199.78,1013.0831177,2025-10-14 20:34:00+00:00
1760474100000,199.77,199.97,199.6,199.67,988.99579104,2025-10-14 20:35:00+00:00
1760474160000,199.68,199.88,199.54,199.83,1026.70317668,2025-10-14 20:36:00+00:00
1760474220000,199.83,199.84,199.68,199.8,534.77284307,2025-10-14 20:37:00+00:00
1760474280000,199.8,199.9,199.57,199.9,8036.85307631,2025-10-14 20:38:00+00:00
1760474340000,199.9,200.22,199.87,200.22,1345.73279598,2025-10-14 20:39:00+00:00
1760474400000,200.22,200.24,199.99,200.17,1442.06426113,2025-10-14 20:40:00+00:00
1760474460000,200.17,200.42,200.17,200.36,1090.80478388,2025-10-14 20:41:00+00:00
1760474520000,200.37,200.51,199.97,200.09,1575.31428867,2025-10-14 20:42:00+00:00
