timestamp,open,high,low,close,volume,time
1724374800000,60739.55,60865.57,60605.44,60784.35,178.25009734,2024-08-23 01:00:00+00:00
1724378400000,60776.98,60829.11,60626.46,60642.53,129.0592937,2024-08-23 02:00:00+00:00
1724382000000,60646.25,60712.91,60578.18,60604.27,102.14736554,2024-08-23 03:00:00+00:00
1724385600000,60602.03,60740.68,60592.67,60720.84,114.02095261,2024-08-23 04:00:00+00:00
1724389200000,60720.84,61098.08,60718.07,60870.71,257.67500462,2024-08-23 05:00:00+00:00
1724392800000,60870.7,61363.64,60840.46,61203.8,305.65470475,2024-08-23 06:00:00+00:00
1724396400000,61203.58,61272.75,60977.44,61077.02,228.99517268,2024-08-23 07:00:00+00:00
1724400000000,61079.9,61345.25,61035.04,61331.11,327.37394547,2024-08-23 08:00:00+00:00
1724403600000,61331.11,61348.97,61010.59,61023.8,212.159857,2024-08-23 09:00:00+00:00
1724407200000,61023.8,61173.85,61002.53,61056.2,82.19489904,2024-08-23 10:00:00+00:00
1724410800000,61056.19,61089.25,60686.45,60739.47,244.63332776,2024-08-23 11:00:00+00:00
1724414400000,60737.53,61228.0,60737.0,61146.42,235.26516201,2024-08-23 12:00:00+00:00
1724418000000,61139.71,61172.14,60877.42,61125.42,316.64111515,2024-08-23 13:00:00+00:00
1724421600000,61119.08,62350.0,60787.8,61008.56,3084.55356147,2024-08-23 14:00:00+00:00
1724425200000,61005.8,61806.37,60919.84,61536.03,1379.09156771,2024-08-23 15:00:00+00:00
1724428800000,61539.44,61852.53,61337.75,61750.62,562.24077359,2024-08-23 16:00:00+00:00
1724432400000,61749.98,63070.11,61623.0,63033.83,1609.71542142,2024-08-23 17:00:00+00:00
1724436000000,63027.73,63478.52,62705.65,63225.01,2876.05197376,2024-08-23 18:00:00+00:00
1724439600000,63225.01,63866.81,63049.36,63649.84,1735.39105803,2024-08-23 19:00:00+00:00
1724443200000,63644.8,63843.09,63535.65,63683.35,844.18735026,2024-08-23 20:00:00+00:00
1724446800000,63683.36,64811.9,63658.59,64447.14,1186.96932968,2024-08-23 21:00:00+00:00
1724450400000,64447.14,64987.0,63923.1,64144.9,877.90399947,2024-08-23 22:00:00+00:00
1724454000000,64144.91,64369.51,63883.26,64086.72,541.42811977,2024-08-23 23:00:00+00:00
1724457600000,64091.63,64244.7,63875.18,64014.32,460.79326756,2024-08-24 00:00:00+00:00
1724461200000,64014.05,64058.73,63672.15,63871.92,393.91763211,2024-08-24 01:00:00+00:00
1724464800000,63873.92,64049.8,63822.26,63988.49,201.78454373,2024-08-24 02:00:00+00:00
1724468400000,63981.46,64047.35,63817.52,63883.76,172.71312337,2024-08-24 03:00:00+00:00
1724472000000,63879.83,64035.51,63867.54,63938.51,153.05249341,2024-08-24 04:00:00+00:00
1724475600000,63938.51,64084.47,63896.72,64040.64,156.19619496,2024-08-24 05:00:00+00:00
1724479200000,64040.41,64320.61,63960.1,64088.96,236.25005525,2024-08-24 06:00:00+00:00
1724482800000,64088.96,64371.97,64088.96,64344.92,266.8436539,2024-08-24 07:00:00+00:00
1724486400000,64344.79,64481.13,64175.87,64443.97,297.11840447,2024-08-24 08:00:00+00:00
1724490000000,64440.88,64529.78,64223.83,64360.42,166.15388066,2024-08-24 09:00:00+00:00
1724493600000,64359.51,64416.16,64119.0,64149.95,139.4644986,2024-08-24 10:00:00+00:00
1724497200000,64149.96,64217.09,63926.16,63941.92,196.33785963,2024-08-24 11:00:00+00:00
1724500800000,63935.12,64232.94,63935.12,64119.05,199.31558867,2024-08-24 12:00:00+00:00
1724504400000,64119.05,64279.46,64009.74,64249.99,171.3679716,2024-08-24 13:00:00+00:00
1724508000000,64249.99,64262.14,64077.28,64198.41,173.89209335,2024-08-24 14:00:00+00:00
1724511600000,64198.41,64198.41,63889.31,64007.32,184.15981637,2024-08-24 15:00:00+00:00
1724515200000,64005.94,64445.13,63969.43,64324.22,213.59161095,2024-08-24 16:00:00+00:00
1724518800000,64319.01,64327.48,63972.22,64077.34,137.93786211,2024-08-24 17:00:00+00:00
1724522400000,64077.01,64471.51,63957.87,64245.9,218.62790042,2024-08-24 18:00:00+00:00
1724526000000,64245.9,64397.69,64226.12,64226.18,107.05263525,2024-08-24 19:00:00+00:00
1724529600000,64229.48,64360.0,64149.76,64149.83,159.3801321,2024-08-24 20:00:00+00:00
1724533200000,64149.83,64210.13,63564.22,63646.16,275.34136357,2024-08-24 21:00:00+00:00
1724536800000,63646.16,64022.93,63597.93,63862.07,246.30002025,2024-08-24 22:00:00+00:00
1724540400000,63862.06,64188.67,63819.69,64179.63,93.32415775,2024-08-24 23:00:00+00:00
1724544000000,64179.63,64606.56,64132.0,64214.95,419.0897087,2024-08-25 00:00:00+00:00
1724547600000,64211.44,64408.39,64077.0,64177.13,158.24964794,2024-08-25 01:00:00+00:00
1724551200000,64180.09,64309.29,64124.99,64169.24,81.83884147,2024-08-25 02:00:00+00:00
1724554800000,64169.42,64205.4,64014.97,64125.52,138.66384282,2024-08-25 03:00:00+00:00
1724558400000,64127.97,64199.99,64023.34,64185.4,67.97337328,2024-08-25 04:00:00+00:00
1724562000000,64185.4,64241.48,64130.76,64173.84,83.10629656,2024-08-25 05:00:00+00:00
1724565600000,64175.85,64204.65,64001.97,64028.68,93.97675904,2024-08-25 06:00:00+00:00
1724569200000,64028.68,64080.47,63820.0,63910.18,281.36330969,2024-08-25 07:00:00+00:00
1724572800000,63908.85,64053.7,63834.56,63971.8,100.77056704,2024-08-25 08:00:00+00:00
1724576400000,63971.79,64023.09,63825.71,63901.13,114.95876466,2024-08-25 09:00:00+00:00
1724580000000,63895.71,63970.68,63793.74,63909.43,167.27590404,2024-08-25 10:00:00+00:00
1724583600000,63910.9,64044.44,63888.62,63900.0,90.67666084,2024-08-25 11:00:00+00:00
1724587200000,63900.0,63970.49,63833.01,63952.88,90.1446789,2024-08-25 12:00:00+00:00
1724590800000,63952.88,64200.0,63877.24,64110.15,144.32056818,2024-08-25 13:00:00+00:00
1724594400000,64110.15,64284.62,64110.15,64184.54,120.92423249,2024-08-25 14:00:00+00:00
1724598000000,64185.75,64328.21,64108.87,64163.32,113.06347252,2024-08-25 15:00:00+00:00
1724601600000,64163.32,64237.85,64020.29,64059.49,92.76249932,2024-08-25 16:00:00+00:00
1724605200000,64062.93,64194.62,64026.72,64167.32,94.49209842,2024-08-25 17:00:00+00:00
1724608800000,64167.33,64280.79,64091.86,64195.28,94.18858587,2024-08-25 18:00:00+00:00
1724612400000,64196.52,64244.47,64163.31,64210.14,79.71061042,2024-08-25 19:00:00+00:00
1724616000000,64210.14,64303.5,64154.67,64243.19,89.37959781,2024-08-25 20:00:00+00:00
1724619600000,64243.2,64600.0,64232.42,64421.75,214.0294359,2024-08-25 21:00:00+00:00
1724623200000,64421.76,64649.06,64309.17,64505.46,267.10389182,2024-08-25 22:00:00+00:00
1724626800000,64503.64,65050.08,64228.88,64251.93,814.24429869,2024-08-25 23:00:00+00:00
1724630400000,64250.01,64509.36,63910.25,64129.15,421.87355772,2024-08-26 00:00:00+00:00
1724634000000,64129.14,64226.56,63902.41,63949.08,189.48318106,2024-08-26 01:00:00+00:00
1724637600000,63941.08,64099.99,63776.21,64079.69,251.06411349,2024-08-26 02:00:00+00:00
1724641200000,64079.69,64148.69,64018.79,64142.53,106.94480486,2024-08-26 03:00:00+00:00
1724644800000,64142.53,64232.97,63959.11,64048.29,125.75243938,2024-08-26 04:00:00+00:00
1724648400000,64048.32,64078.03,63901.63,63978.02,87.10444843,2024-08-26 05:00:00+00:00
1724652000000,63973.85,64070.99,63661.07,63743.64,300.21593672,2024-08-26 06:00:00+00:00
1724655600000,63746.25,63891.2,63589.62,63646.7,236.2537489,2024-08-26 07:00:00+00:00
1724659200000,63648.93,63892.29,63612.68,63765.3,215.33822672,2024-08-26 08:00:00+00:00
1724662800000,63760.74,63871.57,63260.0,63863.77,323.30742834,2024-08-26 09:00:00+00:00
1724666400000,63867.59,64059.66,63748.89,63794.64,255.29052404,2024-08-26 10:00:00+00:00
1724670000000,63790.96,64014.99,63751.16,63864.68,259.45819359,2024-08-26 11:00:00+00:00
1724673600000,63864.52,63983.24,63468.59,63645.69,348.08319505,2024-08-26 12:00:00+00:00
1724677200000,63645.52,63898.28,63500.0,63779.43,670.33220347,2024-08-26 13:00:00+00:00
1724680800000,63783.97,63893.42,63159.62,63504.12,1518.62350458,2024-08-26 14:00:00+00:00
1724684400000,63506.03,63672.48,63067.29,63571.33,953.96162448,2024-08-26 15:00:00+00:00
1724688000000,63558.69,63850.43,63429.56,63730.31,522.08217129,2024-08-26 16:00:00+00:00
1724691600000,63730.31,63908.43,63215.3,63399.98,733.52518695,2024-08-26 17:00:00+00:00
1724695200000,63397.03,63723.93,63200.0,63663.48,643.67446438,2024-08-26 18:00:00+00:00
1724698800000,63663.47,63732.41,63277.78,63369.76,1172.85947381,2024-08-26 19:00:00+00:00
1724702400000,63359.46,63588.16,63220.01,63430.37,377.77130856,2024-08-26 20:00:00+00:00
1724706000000,63425.78,63446.79,62857.64,63167.33,385.12384525,2024-08-26 21:00:00+00:00
1724709600000,63162.41,63300.7,62890.3,62978.5,309.43974151,2024-08-26 22:00:00+00:00
1724713200000,62976.73,63176.42,62806.8,62840.0,334.40318823,2024-08-26 23:00:00+00:00
1724716800000,62840.09,63056.72,62661.14,62723.63,418.09646433,2024-08-27 00:00:00+00:00
1724720400000,62723.63,63226.26,62693.73,63009.56,452.58567455,2024-08-27 01:00:00+00:00
1724724000000,63010.3,63204.13,62896.01,62902.24,166.88253494,2024-08-27 02:00:00+00:00
1724727600000,62910.08,63026.07,62722.83,62987.91,224.77797771,2024-08-27 03:00:00+00:00
1724731200000,62987.91,63107.98,62918.27,63054.21,158.34765817,2024-08-27 04:00:00+00:00
1724734800000,63054.21,63214.61,63050.27,63162.31,186.24826015,2024-08-27 05:00:00+00:00
1724738400000,63162.32,63162.32,62733.45,62780.65,211.69740481,2024-08-27 06:00:00+00:00
